Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,,219148292,"Grossenbacher, K.",,,,59467,Salamandra salamandra,,,,,33-34,Bern,"BUWAL (Bundesamt für Umwelt, Wald und Landschaft)",BUWAL,Rote Liste der gefährdeten Tierarten in der Schweiz,,,,Rote Liste der gefährdeten Amphibien der Schweiz,Book Section,,,1994
Assessment,,,219148292,"García-París, M. and Martín, C.",,,,59467,Salamandra salamandra,,,,,135-138,"Nijmegen, Netherlands",,"J.J. van Gelder, H. Strijbosch and P.J. Bergers",Proceedings. 4th Ordinary General Meeting of the Societas Europaea Herpetologica,,,Published,Amphibians of the Sierra del Guadarrama (1800-2430m altitude),book section,,,1987
Assessment,,,219148292,"Szczerbak, N.N. and Szczerban, M.I.",,,,59467,Salamandra salamandra,,"amphibians, distribution, systematics, ecology, conservation, reviews, Ukraine",,,,Kiev,Naukova Dumka,,,,,,Zemnovodnye i Presmykayushchiesya Ukrainskikh Karpat [Amphibians and Reptiles of Ukrainian Carpathians],Book,,,1980
Assessment,,,219148292,"Puky, M., Schád, P. and Szövényi, G",,,,59467,Salamandra salamandra,,,,,pp. 86,Budapest,Varangy Akciócsoport Egyesület,,,,,Published,Preliminary herpetological atlas of Hungary,book,,,2003
Assessment,,,219148292,"Dely, G.",,,,59467,Salamandra salamandra,,,,,,Budapest,Ákadémiai Kiadó,,,,,,"Kétéltűek-Amphibia: Magyarország Állatvilága, Faunae Hungariae",Book,,,1967
Assessment,,,219148292,"Lizana, M., Pérez-Mellado, V. and Ciudad, M.J.",,,,59467,Salamandra salamandra,,,,,435-446,,,,Herpetological Journal,,,Published,Analysis of the structure of an amphibian community in the Central System of Spain,journal article,,1,1990
Assessment,,,219148292,"Reques, R.",,,,59467,Salamandra salamandra,,,,,,Córdoba,Diputación de Córdoba,,,,,,Anfibios. Ecología y Conservación,Book,,,2000
Assessment,,,219148292,"Cogălniceanu, D., Aioanei, F. and Matei, B.",,,,59467,Salamandra salamandra,,,,,p. 1-114.,,Editura Ars Docendi,,,,,,Amfibienii din România. Determinator. [Amphibians of Romania].,Book,,,2000
Assessment,,,219148292,"Steinfartz, S., Veith, M. and Tautz, D.",,,,59467,Salamandra salamandra,,,,,397-410,,,,Molecular Ecology,,,Published,Mitochondrial sequence analysis of <i>Salamandra</i> taxa suggests old splits of major lineages and postglacial recolonisations of Central Europe from distinct source populations of <i>Salamandra salamandra</i>,journal article,,9,2000
Assessment,,,219148292,"Alcobendas, M., Dopazo, H. and Alberch, P.",,,,59467,Salamandra salamandra,,,,,Jul-23,,,,Mertensiella,,,Published,Genetic structure and differentiation in <i>Salamandra salamandra</i> populations from the northern Iberian Peninsula,journal article,,4,1994
Assessment,,,219148292,"Feldmann, R.",,,,59467,Salamandra salamandra,,,,,33-44,,,,Jahrbuch für Feldherpetologie,,,Published,"Ueberwinterung, Ortstreue und Lebensalter des Feuersalamanders. Schlussbericht einer Langzeituntersuchung",journal article,,1,1987
Assessment,,,219148292,"Brändel, M. and Rödel, M.-O.",,,,59467,Salamandra salamandra,,,01-Feb,,19-27,,,,Herpetozoa,,,Published,Beiträge zur Kenntnis der iberischen Herpetofauna (Amphibia; Reptilia),journal article,,7,1994
Assessment,,,219148292,"Joger, U. and Steinfartz, S.",,,,59467,Salamandra salamandra,,,,,241-254,,,,Mertensiella,,,Published,Electrophoretic investigations in the evolutionary history of the West Mediterranean <i>Salamandra</i>,journal article,,4,1994
Assessment,,,219148292,"García París, M., Alcobendas, M., Buckley, D. and Wake, D.",,,,59467,Salamandra salamandra,,,,,129-143,,,,Evolution,,,Published,Dispersal of viviparity across contact zones in Iberian populations of fire salamanders (<i>Salamandra</i>) inferred from discordance of genetic and morphological traits,journal article,,57,2003
Assessment,,,219148292,"Veith, M.",,,,59467,Salamandra salamandra,,,,,297-313,,,,Amphibia-Reptilia,,,Published,"The fire salamander, <i>Salamandra salamandra</i> in Central Europe, subspecies distribution and intergradation",journal article,,13,1992
Assessment,,,219148292,"García-París, M., Alcobendas, M. and Alberch, P.",,,,59467,Salamandra salamandra,,,1,,173-176,,,,Copeia,,,Published,Influence of the Guadalquivir River Basin on mitochondrial DNA evolution of <i>Salamandra salamandra</i> (Caudata: Salamandridae) from southern Spain,journal article,,1998,1998
Assessment,,,219148292,"Malkmus, R.",,,,59467,Salamandra salamandra,,,03-Apr,,145-154,,,,Herpetozoa,,,Published,Die herpetofauna der Überschwemmungstümpel des unteren Rio Guadiana (Portugal),journal article,,8,1996
Assessment,,,219148292,"Öz, M.",,,,59467,Salamandra salamandra,,,3,,136-154,,,,Doĝa Tu Zooloji D.,,,Published,"Anadoludaki <i>Salamandra salamandra</i> nin Taksonomi, Biyoloji ve Dagilişi Üzerine Araştirmalar",journal article,,11,1987
Assessment,,,219148292,"Odierna, G., Andreone, F., Aprea, G., Capriglione, T. and Guarino, F.M.",,,,59467,Salamandra salamandra,,,13,,73-76,,,,"Atti del 3° Congresso Nazionale della Societas Herpetologica Italica. (Pavia, 14-16 September 2000), Pianura",,,Published,"Differenze cromosomiche fra le due sottospecie di <i>Salamandra pezzata, Salamandra salamandra salamandra</i> (Linnaeus, 1758) e <i>S. salamandra gigliolii</i> Eiselt, Lanza, 1956, presenti in Italia",conference proceedings,,,2001
Assessment,,,219148292,"Martínez-Solano, I., Barbadillo, L.J. and Lapeña, M.",,,,59467,Salamandra salamandra,,,,,167-173,,,,Herpetological Journal,,,Published,Effect of introduced fish on amphibian species richness and densities at a montane assemblage in the Sierra de Neila (Spain),journal article,,13,2003
Assessment,,,219148292,"Özeti, N. and Yilmaz, I.",,,,59467,Salamandra salamandra,,,,,221,,,,Ege Üniversitesi Fen Fakültesi Kitaplar Serisi,,,Published,Türkiye amphibileri,journal article,,151,1994
Assessment,,,219148292,"Benavides, J., Viedma, A., Clivilles, J., Ortiz, A. and Gutiérrez, J.M.",,,,59467,Salamandra salamandra,,,2,,83,,,,Boletín de la Asociación Herpetológica Española,,,Published,Albinismo en <i>Altyes dickhilleni</i> y <i>Salamandra salamandra</i> en la Sierra de Castril (Granada),journal article,,11,2000
Assessment,,,219148292,"Bosch, J. and Martínez-Solano, I.",,,,59467,Salamandra salamandra,,,,,84-89,,,,Oryx,,,Published,Chytrid fungus infection related to unusual mortalities of <i>Salamandra salamandra</i> and <i>Bufo bufo</i> in the Peñalara Natural Park (Central Spain),journal article,,40,2006
Assessment,,,219148292,"Martínez-Solano, I., Alcobendas, M., Buckley, D. and García-París, M.",,,,59467,Salamandra salamandra,,,,,57-68,,,,Annales Zoologici Fennici,,,Published,"Molecular characterization of the endangered <i>Salamandra salamandra almanzoris</i> (Caudata, Salamandridae)",journal article,,42,2005
Assessment,,,219148292,"Joger, U. and Steinfartz, S.",,,,59467,Salamandra salamandra,,,,,83-98,,,,Abhandlungen und Berichte für Naturkunde,,,Published,Zur subspezifischen Gliederung der südiberischen Feuersalamander (<i>Salamandra salamandra</i>-Komplex),journal article,,17,1994
Assessment,,,219148292,"Baran, I. and Öz, M.",,,,59467,Salamandra salamandra,,,,,25-32,,,,Mertensiella,,,Published,<i>Salamandra salamandra</i> of Anatolia,journal article,,4,1994
Assessment,,,219148292,"Martel, A., Spitzen-van der Sluijs, A., Blooi, M., Bert, M., Ducatelle, R., Fisher, M.C., Woeltjes, A., Bosman, W., Chiers, K., Bossuyt, F. and Pasmans, F.",,,,59467,Salamandra salamandra,,,38,,15325-15329. https://doi.org/10.1073/pnas.1307356110,,,,Proceedings of the National Academy of Sciences of the United States of America,,,Published,<i>Batrachochytrium salamandrivorans</i> sp. nov. causes lethal chytridiomycosis in amphibians,journal article,www.pnas.org/cgi/doi/10.1073/pnas.1307356110,110,2013
Assessment,,,219148292,"Dubois, A. and Raffaëlli, J.",,,,59467,Salamandra salamandra,,,,,1–85,,,,Alytes,,,Published,"A new ergotaxonomy of the family Salamandridae Goldfuss, 1820 (Amphibia, Urodela)",journal article,,26,2009
Assessment,,,219148292,"O'Hanlon, S., Rieux, A., Farrer, R., Rosa, G.M., Waldman, B., Bataille, A., Kosch, T., Murray, K., Brookes, L., Brankovics, B., Martel, A., Pasmans, F., Sanchez, A., Cunningham, A., Schmidt, B., Miaud, C., Soto-Azat, C., Gower, D.J., Schmeller, D., Loyau, A., Courtois, E., Wombwell, E., Toledo, L.F., Clare, F., Spagnoletti, M., Smith, F., Höglund, J., Vörös, J., Zamudio, K.R., Berger, L., Skerratt, L., Fumagalli, M., Böll, S., Martin, M., Wales, N., Ghosh, P., Verster, R., Meurling, S., Minting, P., Doherty-Bone, T.M., Jenkinson, T., James, T.J., Gilbert, T., Shelton, J., Wierzbicki, C., Hintz, W., Tessa, G., Aanensen, D., Weldon, C., Bosch, J., Balloux, F., Garner, T.W.J. and Fisher, M.C.",,,,59467,Salamandra salamandra,,,,,621-627,,,,Science,,,Published,Recent Asian origin of chytrid fungi causing global amphibian declines.,journal article,,6389,2018
Assessment,,,219148292,"Martel, A., Blooi, M., Adriaensen, C., Van Rooij, P., Beukema, W., Fisher, M.C., Farrer, R.A., Schmidt, B.R., Tobler, U., Goka, K. and Lips, K.R.",,,,59467,Salamandra salamandra,,,,,630-631,,,,Science,,,Published,Recent introduction of a chytrid fungus endangers Western Palearctic salamanders,journal article,,346,2014
Assessment,,,219148292,"Martel, A., Vila‐Escale, M., Fernández‐Giberteau, D., Martinez‐Silvestre, A., Canessa, S., Van Praet, S., Pannon, P., Chiers, K., Ferran, A., Kelly, M. and Picart, M.",,,,59467,Salamandra salamandra,,,2,,e12707,,,,Conservation Letters,,,Published,Integral chain management of wildlife diseases,journal article,,13,2020
Assessment,,,219148292,"Gilbert, M.J., Spitzen-van der Sluij, A.M., Canessa, S., Bosch, J., Cunningham, A.A., Grasselli, E., Laudelout, A., Lötters, S., Miaud, C., Salvidio, S., Veith, M., Martel, A. and	Pasmans, F.",,,,59467,Salamandra salamandra,,,,,150,"Nijmegen, the Netherlands",EU Commission,,,,,Published,"Mitigating	<i>Batrachochytrium salamandrivorans</i> in Europe. <i>Batrachochytrium salamandrivorans</i> Action Plan for European urodeles.",report,http://bsaleurope.com/wp-content/uploads/2021/03/Bsal-Action-Plan.pdf,,2020
Assessment,,,219148292,"Thein, J., Reck, U., Dittrich, C., Martel, A., Schulz, V. and Hansbauer, G",,,,59467,Salamandra salamandra,,,3,,227-229,,,,Salamandra,,,Published,"Preliminary report on the occurrence of <i>Batrachochytrium salamandrivorans</i> in the Steigerwald, Bavaria, Germany.",journal article,,56,2020
Assessment,,,219148292,"Crnobrnja-Isailović, J., Jovanović, B., Ilić, M., Ćorović, J., Čubrić, T., Stojadinović, D. and Ćosić, N",,,,59467,Salamandra salamandra,,,,,610325,,,,Frontiers in Ecology and Evolution,,,Published,Small Hydropower Plants' Proliferation Would Negatively Affect Local Herpetofauna,journal article,,9,2021
Assessment,,,219148292,"Nguyen, T.T., Nguyen, T.V., Ziegler, T., Pasmans, F. and Martel, A.",,,,59467,Salamandra salamandra,,,,,554-556,,,,Amphibia-Reptilia,,,Published,Trade in wild anurans vectors the urodelan pathogen <i>Batrachochytrium salamandrivorans</i> into Europe,journal article,,38,2017
Assessment,,,219148292,IUCN,11-Dec-23,,,59467,Salamandra salamandra,,,11-Dec-23,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2023-1,electronic source,www.iucnredlist.org,,2023
Assessment,,,219148292,"Burgon, J.D., Vences, M., Steinfartz, S., Bogaerts, S., Bonato, L., Donaire-Barroso, D., Martínez-Solano, I., Velo-Antón, G., Vieites, D.R., Mable, B.K. and Elmer, K.R.",,,,59467,Salamandra salamandra,,,,,107063. DOI: 10.1016/j.ympev.2020.107063,,,,Molecular Phylogenetics and Evolution,,,Published,Phylogenomic inference of species and subspecies diversity in the Palearctic salamander genus <i>Salamandra</i>,journal article,https://doi.org/10.1016/j.ympev.2020.107063,157,2021
Assessment,,,219150517,"Böhme, W., Grossenbacher, K. and Thiesmeier, B.",,,,59477,Triturus marmoratus,,,,,,Wiebelsheim,AULA-Verlag,,,,,Published,"Handbuch der Reptilien und Amphibien Europas, band 4/I:Schwanzlurche (Urodela)",book,,,1999
Assessment,,,219150517,"Thorn, R.",,,,59477,Triturus marmoratus,,,,,376 pp,Paris,Éditions Paul Lechevalier,,,,,,"Les salamandres d’Europe, d’Asia, et d’Afrique du Nord",Book,,,1968
Assessment,,,219150517,"Griffiths, R.A.",,,,59477,Triturus marmoratus,,"Newts, Salamanders, Europe, natural history",,,,London,Poyser Natural History,,,,,,Newts and Salamanders of Europe,Book,,,1996
Assessment,,,219150517,"Arnold, E.N",,,,59477,Triturus marmoratus,,,,,288,,Princeton University Press,,,,,Published,Reptiles and Amphibians of Europe,book,,,2003
Assessment,,,219150517,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.",,,,59477,Triturus marmoratus,,Europe herpetology frog newt lizard snake salamander,,,494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,,,,,Published,Atlas of Amphibians and Reptiles in Europe,edited book,,,1997
Assessment,,,219150517,"Godinho, R., Teixeira, J., Rebelo, R., Segurado, P., Loureiro, A., Álvares, F., Gomes, N., Cardoso, P., Camilo-Alves, C. and Brito, J.C.",,,,59477,Triturus marmoratus,,,,,61-81,,,,Revista Española de Herpetología,,,Published,Atlas of the continental Portuguese herpetofauna: an assemblage of published and new data,journal article,,13,1999
Assessment,,,219150517,"Pleguezuelos, J.M. and Villafranca, C.",,,,59477,Triturus marmoratus,,,,,321-334,,"Monografías de Herpetología 3. Universidad de Granada-Asociación Herpetológica Española, Granada",J.M. Pleguezuelos,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,,,Published,Distribución altitudinal de la herpetofauna ibérica,book section,,,1997
Assessment,,,219150517,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,59477,Triturus marmoratus,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,,219150517,"Malkmus, R.",,,,59477,Triturus marmoratus,,,,,448p,Ruggel (Germany),A.R.G. Gantner Verlag K.G.,,,,,Published,"Amphibians and Reptiles of Portugal, Madeira and the Azores-Archipelago",book,,,2004
Assessment,,,219150517,"Pleguezuelos, J.M",,,,59477,Triturus marmoratus,,,,,,Las Palmas de Gran Canarias,Asociacion Herpetologica Española,,,,,Published,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,book,,,1997
Assessment,,,219150517,"Martínez-Solano, Í., Bosch, J. and García-París, M.",,,,59477,Triturus marmoratus,,,1,,238-244,,,,Conservation Biology,,,Published,Demographic trends and community stability in a montane amphibian assemblage,journal article,,17,2003
Assessment,,,219150517,"Lizana, M., Pérez-Mellado, V. and Ciudad, M.J.",,,,59477,Triturus marmoratus,,,,,435-446,,,,Herpetological Journal,,,Published,Analysis of the structure of an amphibian community in the Central System of Spain,journal article,,1,1990
Assessment,,,219150517,"Soares, C., Alves de Matos, A., Arntzen, J.W., Carretero, M. and Loureiro, A.",,,,59477,Triturus marmoratus,,,,,1,,,,FrogLog,,,Published,Amphibian mortality in a national park in the north of Portugal,journal article,,56,2003
Assessment,,,219150517,"Froufe, E., Arntzen, J.W. and Loureiro, A.",,,,59477,Triturus marmoratus,,,,,1,,,,FrogLog,,,Published,"Dead newts in Peneda-Gerês, Portugal",journal article,,31,1999
Assessment,,,219150517,"Arntzen, J.W. and Wallis, G.P.",,,,59477,Triturus marmoratus,,,,,181-203,,,,Contributions to Zoology,,,Published,Geographic variation and taxonomy of crested newts (<i>Triturus cristatus</i> superspecies): morphological and mitochondrial DNA data,journal article,,68,1999
Assessment,,,219150517,"Lizana, M. and Marco, A.",,,,59477,Triturus marmoratus,,,,,01-Feb,,,,FrogLog,,,Published,Ultraviolet (UV) radiation and the decline of amphibian populations in Central Spain,journal article,,44,2001
Assessment,,,219150517,"García-París, M., Arano, B. and Herrero, P.",,,,59477,Triturus marmoratus,,,,,115-126,,,,Revista Espanola de Herpetologia,,,Published,Molecular characterisation of the contact zone between <i>Triturus pygmaeus</i> and <i>T. marmoratus</i> (Caudata: Salamandridae) in central Spain and their taxonomic assessment,journal article,,15,2001
Assessment,,,219150517,"García-París, M., Herrero, P., Martín, C., Dorda, J., Esteban, M. and Arano, B.",,,,59477,Triturus marmoratus,,,1,,Mar-14,,,,Bijgragen tot de Dierkunde,,,Published,"Morphological characterization, cytogenetic analysis, and geographical distribution of the Pygmy Marbled Newt <i>Triturus marmoratus pygmaeus</i> (Wolterstorff, 1905) (Caudata: Salamandridae)",journal article,,63,1993
Assessment,,,219150517,"Jakob, C., Seitz, A., Crivelli, A.J. and Miaud, C.",,,,59477,Triturus marmoratus,,,,,407-418,,,,Amphibia-Reptilia,,,Published,Growth cycle of the marbled newt (<i>Triturus marmoratus</i>) in the Mediterranean region assessed by skeletochronology,journal article,,23,2002
Assessment,,,219150517,"Jehle, R.",,,,59477,Triturus marmoratus,,,4,,137-142,,,,Herpetological Journal,,,Published,The terrestrial summer habitat of radio-tracked Great Crested Newts (<i>Triturus cristatus</i>) and Marbled Newts (<i>T. marmoratus</i>),journal article,,10,2000
Assessment,,,219150517,"Jehle, R. and Arntzen, J.W.",,,,59477,Triturus marmoratus,,,3,,297-306,,,,Journal of Zoology,,,Published,Post-breeding migrations of newts (<i>Triturus cristatus</i> and <i>T. marmoratus</i>) with contrasting ecological requirements,journal article,,251,2000
Assessment,,,219150517,"Caetano, M.H. and Castanet, J.",,,,59477,Triturus marmoratus,,,2,,117-130,,,,Amphibia-Reptilia,,,Published,"Variability and microevolutionary patterns in <i>Triturus marmoratus</i> from Portugal: age, size, longevity and individual growth",journal article,,14,1993
Assessment,,,219150517,"Martel, A., Spitzen-van der Sluijs, A., Blooi, M., Bert, M., Ducatelle, R., Fisher, M.C., Woeltjes, A., Bosman, W., Chiers, K., Bossuyt, F. and Pasmans, F.",,,,59477,Triturus marmoratus,,,38,,15325-15329. https://doi.org/10.1073/pnas.1307356110,,,,Proceedings of the National Academy of Sciences of the United States of America,,,Published,<i>Batrachochytrium salamandrivorans</i> sp. nov. causes lethal chytridiomycosis in amphibians,journal article,www.pnas.org/cgi/doi/10.1073/pnas.1307356110,110,2013
Assessment,,,219150517,"O'Hanlon, S., Rieux, A., Farrer, R., Rosa, G.M., Waldman, B., Bataille, A., Kosch, T., Murray, K., Brookes, L., Brankovics, B., Martel, A., Pasmans, F., Sanchez, A., Cunningham, A., Schmidt, B., Miaud, C., Soto-Azat, C., Gower, D.J., Schmeller, D., Loyau, A., Courtois, E., Wombwell, E., Toledo, L.F., Clare, F., Spagnoletti, M., Smith, F., Höglund, J., Vörös, J., Zamudio, K.R., Berger, L., Skerratt, L., Fumagalli, M., Böll, S., Martin, M., Wales, N., Ghosh, P., Verster, R., Meurling, S., Minting, P., Doherty-Bone, T.M., Jenkinson, T., James, T.J., Gilbert, T., Shelton, J., Wierzbicki, C., Hintz, W., Tessa, G., Aanensen, D., Weldon, C., Bosch, J., Balloux, F., Garner, T.W.J. and Fisher, M.C.",,,,59477,Triturus marmoratus,,,,,621-627,,,,Science,,,Published,Recent Asian origin of chytrid fungi causing global amphibian declines.,journal article,,6389,2018
Assessment,,,219150517,"Martel, A., Blooi, M., Adriaensen, C., Van Rooij, P., Beukema, W., Fisher, M.C., Farrer, R.A., Schmidt, B.R., Tobler, U., Goka, K. and Lips, K.R.",,,,59477,Triturus marmoratus,,,,,630-631,,,,Science,,,Published,Recent introduction of a chytrid fungus endangers Western Palearctic salamanders,journal article,,346,2014
Assessment,,,219150517,"Martel, A., Vila‐Escale, M., Fernández‐Giberteau, D., Martinez‐Silvestre, A., Canessa, S., Van Praet, S., Pannon, P., Chiers, K., Ferran, A., Kelly, M. and Picart, M.",,,,59477,Triturus marmoratus,,,2,,e12707,,,,Conservation Letters,,,Published,Integral chain management of wildlife diseases,journal article,,13,2020
Assessment,,,219150517,"Gilbert, M.J., Spitzen-van der Sluij, A.M., Canessa, S., Bosch, J., Cunningham, A.A., Grasselli, E., Laudelout, A., Lötters, S., Miaud, C., Salvidio, S., Veith, M., Martel, A. and	Pasmans, F.",,,,59477,Triturus marmoratus,,,,,150,"Nijmegen, the Netherlands",EU Commission,,,,,Published,"Mitigating	<i>Batrachochytrium salamandrivorans</i> in Europe. <i>Batrachochytrium salamandrivorans</i> Action Plan for European urodeles.",report,http://bsaleurope.com/wp-content/uploads/2021/03/Bsal-Action-Plan.pdf,,2020
Assessment,,,219150517,"Thein, J., Reck, U., Dittrich, C., Martel, A., Schulz, V. and Hansbauer, G",,,,59477,Triturus marmoratus,,,3,,227-229,,,,Salamandra,,,Published,"Preliminary report on the occurrence of <i>Batrachochytrium salamandrivorans</i> in the Steigerwald, Bavaria, Germany.",journal article,,56,2020
Assessment,,,219150517,"Nguyen, T.T., Nguyen, T.V., Ziegler, T., Pasmans, F. and Martel, A.",,,,59477,Triturus marmoratus,,,,,554-556,,,,Amphibia-Reptilia,,,Published,Trade in wild anurans vectors the urodelan pathogen <i>Batrachochytrium salamandrivorans</i> into Europe,journal article,,38,2017
Assessment,,,219150517,IUCN,11-Dec-23,,,59477,Triturus marmoratus,,,11-Dec-23,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2023-1,electronic source,www.iucnredlist.org,,2023
Assessment,,,264468745,"Vogrin, N.",,,,214696589,Triturus carnifex,,,,,01-Feb,,,,FrogLog,,,Published,The status of amphibians in Slovenia,journal article,,20,1997
Assessment,,,264468745,"Kalezic, M. and Dzukic, G.",,,,214696589,Triturus carnifex,,,,,02-Mar,,,,FrogLog,,,Published,Amphibian status in Serbia and Montenegro (FR Yugoslavia),journal article,,45,2001
Assessment,,,264468745,"Böhme, W., Grossenbacher, K. and Thiesmeier, B.",,,,214696589,Triturus carnifex,,,,,,Wiebelsheim,AULA-Verlag,,,,,Published,"Handbuch der Reptilien und Amphibien Europas, band 4/I:Schwanzlurche (Urodela)",book,,,1999
Assessment,,,264468745,"Vogrin, M.",,,,214696589,Triturus carnifex,,,,,99-106,,Municipality Kidricevo,M. Vogrin,Nature in municipality Kidricevo,,,Published,Amphibians,book section,,,2002
Assessment,,,264468745,"Thorn, R.",,,,214696589,Triturus carnifex,,,,,376 pp,Paris,Éditions Paul Lechevalier,,,,,,"Les salamandres d’Europe, d’Asia, et d’Afrique du Nord",Book,,,1968
Assessment,,,264468745,"Griffiths, R.A.",,,,214696589,Triturus carnifex,,"Newts, Salamanders, Europe, natural history",,,,London,Poyser Natural History,,,,,,Newts and Salamanders of Europe,Book,,,1996
Assessment,,,264468745,"Arnold, E.N",,,,214696589,Triturus carnifex,,,,,288,,Princeton University Press,,,,,Published,Reptiles and Amphibians of Europe,book,,,2003
Assessment,,,264468745,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.",,,,214696589,Triturus carnifex,,Europe herpetology frog newt lizard snake salamander,,,494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,,,,,Published,Atlas of Amphibians and Reptiles in Europe,edited book,,,1997
Assessment,,,264468745,"Sotiropoulos, K., Legakis, A. and Polymeni, R.-M.",,,,214696589,Triturus carnifex,,,01-Feb,,25-34,,,,Herpetozoa,,,Published,"A review of the knowledge on the distribution of the genus <i>Triturus</i> (Rafinesque, 1815) in Greece",journal article,,8,1995
Assessment,,,264468745,"Grossenbacher, K.",,,,214696589,Triturus carnifex,,,,,33-34,Bern,"BUWAL (Bundesamt für Umwelt, Wald und Landschaft)",BUWAL,Rote Liste der gefährdeten Tierarten in der Schweiz,,,,Rote Liste der gefährdeten Amphibien der Schweiz,Book Section,,,1994
Assessment,,,264468745,"Dely, G.",,,,214696589,Triturus carnifex,,,,,,Budapest,Ákadémiai Kiadó,,,,,,"Kétéltűek-Amphibia: Magyarország Állatvilága, Faunae Hungariae",Book,,,1967
Assessment,,,264468745,"Ildos, A.S. and Ancona, N.",,,,214696589,Triturus carnifex,,,3,,307-316,,,,Amphibia-Reptilia,,,Published,"Analysis of amphibian habitat preferences in a farmland area (Po plain, northern Italy)",journal article,,15,1994
Assessment,,,264468745,"Arntzen, J.W. and Wallis, G.P.",,,,214696589,Triturus carnifex,,,,,181-203,,,,Contributions to Zoology,,,Published,Geographic variation and taxonomy of crested newts (<i>Triturus cristatus</i> superspecies): morphological and mitochondrial DNA data,journal article,,68,1999
Assessment,,,264468745,"Bogaerts, S.",,,,214696589,Triturus carnifex,,,2,,217-221,,,,Zeitschrift fuer Feldherpetologie,,,Published,"Italian crested newts, <i>Triturus carnifex</i>, on the Veluwe, Netherlands",journal article,,9,2002
Assessment,,,264468745,"Arntzen, J.W.",,,,214696589,Triturus carnifex,,,6,,971-987,,,,Biodiversity and Conservation,,,Published,"Genetic variation in the Italian crested newt, <i>Triturus carnifex</i>, and the origin of a non-native population north of the Alps",journal article,,10,2001
Assessment,,,264468745,"Andreone, F. and Giacoma, C.",,,,214696589,Triturus carnifex,,,,,219-223,,,,"Holarctic Ecology (Copenhagen, Denmark)",,,Published,"Breeding dynamics of <i>Triturus carnifex</i> at a pond in north-western Italy. (Amphibia, Urodela, Salamandridae)",journal article,,12,1989
Assessment,,,264468745,"Tartally, A., Szövényi, G., Molnár, P. and Puky, M.",,,,214696589,Triturus carnifex,,,,,309-314,,,,Folia Historico Naturalia Musei Matraensis,,,Published,"Az alpesi tarajos gõte <i>Triturus carnifex</i> (LAURENTI, 1768) elõfordulása Magyarországon",journal article,,25,2001
Assessment,,,264468745,"Crnobrnja-Isailovic, J., Dzukic, G., Krstic, N. and Kalezic, M.L.",,,,214696589,Triturus carnifex,,,,,321-332,,,,Amphibia-Reptilia,,,Published,Evolutionary and paleogeographical effects on the distribution of the <i>Triturus cristatus</i> superspecies in the central Balkans,journal article,,18,1997
Assessment,,,264468745,"Brede, E.G., Thorpe, R.S., Arntzen, J.W. and Langton, T.E.S",,,,214696589,Triturus carnifex,,,4,,685-695. DOI: 10.1111/j.1095-8312.2000.tb00223.x,,,,Biological Journal of the Linnean Society,,,Published,"A morphometric study of a hybrid newt population (<i>Triturus cristatus</i>/<i>T-carnifex</i>): Beam Brook Nurseries, Surrey, UK",journal article,,70,2000
Assessment,,,264468745,"Arntzen, J.W. and Thorpe, R.S.",,,,214696589,Triturus carnifex,,,4,,423-433,,,,Herpetologica,,,Published,Italian crested newts (<i>Triturus carnifex</i>) in the Basin of Geneva: Distribution and genetic interactions with autochthonous species,journal article,,55,1999
Assessment,,,264468745,"Schabetsberger, R., Jehle, R., Maletzky, A., Pesta, J. and Sztatecny, M.",,,,214696589,Triturus carnifex,,,,,95-104,,,,Biological Conservation,,,Published,Delineation of terrestrial reserves for amphibians: post-breeding migrations of Italian crested newts (<i>Triturus c. carnifex</i>) at high altitude,journal article,,117,2004
Assessment,,,264468745,"Arntzen, J.W.",,,,214696589,Triturus carnifex,,,,,421-514,Wiebelsheim,Aula-Verlag,K.G. Grossenbacher and B. Thiesmeier,Handbuch der Reptilien und Amphibien Europas. Schwanzlurche (Urodela) IIA.,,,Published,<i>Triturus cristatus</i> Superspezies Kammolch-Artenkreis,book section,,,2003
